player_name,team_name,stat_type,line,timestamp
Kamilla Cardoso,CHI,Fantasy Score,22.0,2025-06-17T11:02:49.811786
Kamilla Cardoso,CHI,Rebounds,7.5,2025-06-17T11:02:49.811787
Kamilla Cardoso,CHI,Offensive Rebounds,2.5,2025-06-17T11:02:49.811788
Kamilla Cardoso,CHI,Rebounds,5.5,2025-06-17T11:02:49.811789
Kamilla Cardoso,CHI,Rebounds,6.5,2025-06-17T11:02:49.811791
Kamilla Cardoso,CHI,Rebounds,10.5,2025-06-17T11:02:49.811792
Kamilla Cardoso,CHI,Free Throws Made,1.5,2025-06-17T11:02:49.811793
Kamilla Cardoso,CHI,Points,9.5,2025-06-17T11:02:49.811794
Kamilla Cardoso,CHI,Points,10.0,2025-06-17T11:02:49.811795
Kamilla Cardoso,CHI,Rebounds,7.0,2025-06-17T11:02:49.811796
Kamilla Cardoso,CHI,Defensive Rebounds,4.5,2025-06-17T11:02:49.811797
Kamilla Cardoso,CHI,Points,14.5,2025-06-17T11:02:49.811798
Kamilla Cardoso,CHI,Pts+Rebs,17.5,2025-06-17T11:02:49.811799
Kamilla Cardoso,CHI,Points,17.5,2025-06-17T11:02:49.811801
Kamilla Cardoso,CHI,Rebounds,9.5,2025-06-17T11:02:49.811802
Kiki Iriafen,WAS,Rebounds,9.5,2025-06-17T11:02:49.811804
Kiki Iriafen,WAS,Rebounds,6.5,2025-06-17T11:02:49.811805
Kiki Iriafen,WAS,Points,9.5,2025-06-17T11:02:49.811806
Kiki Iriafen,WAS,Fantasy Score,25.0,2025-06-17T11:02:49.811807
Kiki Iriafen,WAS,Rebounds,5.5,2025-06-17T11:02:49.811808
Kiki Iriafen,WAS,Points,12.5,2025-06-17T11:02:49.811809
Kiki Iriafen,WAS,Rebounds,8.0,2025-06-17T11:02:49.811810
Kiki Iriafen,WAS,Points,19.5,2025-06-17T11:02:49.811811
Kiki Iriafen,WAS,Points,14.5,2025-06-17T11:02:49.811812
Kiki Iriafen,WAS,Free Throws Made,2.5,2025-06-17T11:02:49.811813
Kiki Iriafen,WAS,Offensive Rebounds,2.5,2025-06-17T11:02:49.811814
Kiki Iriafen,WAS,Points,17.5,2025-06-17T11:02:49.811815
Kiki Iriafen,WAS,Rebounds,11.5,2025-06-17T11:02:49.811816
Kiki Iriafen,WAS,Defensive Rebounds,5.5,2025-06-17T11:02:49.811817
Kiki Iriafen,WAS,Pts+Rebs,20.5,2025-06-17T11:02:49.811818
Kiki Iriafen,WAS,Rebounds,10.5,2025-06-17T11:02:49.811819
Kiki Iriafen,WAS,FG Attempted,10.0,2025-06-17T11:02:49.811820
Kiki Iriafen,WAS,Points,11.5,2025-06-17T11:02:49.811821
Kiki Iriafen,WAS,Rebounds,7.5,2025-06-17T11:02:49.811822
Sonia Citron,WAS,Points,14.5,2025-06-17T11:02:49.811823
Sonia Citron,WAS,FG Attempted,9.5,2025-06-17T11:02:49.811824
Sonia Citron,WAS,3-PT Made,0.5,2025-06-17T11:02:49.811825
Sonia Citron,WAS,Points,11.5,2025-06-17T11:02:49.811826
Sonia Citron,WAS,Points,9.5,2025-06-17T11:02:49.811827
Sonia Citron,WAS,Points,19.5,2025-06-17T11:02:49.811828
Sonia Citron,WAS,3-PT Made,1.5,2025-06-17T11:02:49.811829
Sonia Citron,WAS,Points,13.5,2025-06-17T11:02:49.811830
Sonia Citron,WAS,3-PT Made,2.5,2025-06-17T11:02:49.811831
Sonia Citron,WAS,Points,17.5,2025-06-17T11:02:49.811832
Sonia Citron,WAS,Rebounds,5.5,2025-06-17T11:02:49.811833
Sonia Citron,WAS,Free Throws Made,2.5,2025-06-17T11:02:49.811835
Ariel Atkins + Brittney Sykes,CHI/WAS,Points (Combo),32.5,2025-06-17T11:02:49.811840
Angel Reese + Kiki Iriafen,CHI/WAS,Rebounds (Combo),19.0,2025-06-17T11:02:49.811841
Ariel Atkins + Brittney Sykes,CHI/WAS,Assists (Combo),8.0,2025-06-17T11:02:49.811842
Paige Bueckers + Kayla Thornton,DAL/GSV,Points (Combo),32.5,2025-06-17T11:02:49.811843
Paige Bueckers + Kayla Thornton,DAL/GSV,Rebounds (Combo),12.5,2025-06-17T11:02:49.811844
Paige Bueckers + Veronica Burton,DAL/GSV,Assists (Combo),12.5,2025-06-17T11:02:49.811846
Kayla McBride + Jackie Young,MIN/LVA,Points (Combo),36.0,2025-06-17T11:02:49.811847
Courtney Williams + Chelsea Gray,MIN/LVA,Assists (Combo),11.0,2025-06-17T11:02:49.811849
Kayla McBride + Jackie Young,MIN/LVA,3-PT Made (Combo),5.0,2025-06-17T11:02:49.811850
Kayla McBride + Jewell Loyd,MIN/LVA,3-PT Made (Combo),5.0,2025-06-17T11:02:49.811851
Gabby Williams,SEA,FG Attempted,10.5,2025-06-17T11:02:49.812610
Gabby Williams,SEA,Points,12.5,2025-06-17T11:02:49.812614
Gabby Williams,SEA,Pts+Rebs+Asts,29.5,2025-06-17T11:02:49.812615
Gabby Williams,SEA,3-PT Made,3.5,2025-06-17T11:02:49.812617
Gabby Williams,SEA,Pts+Rebs,18.0,2025-06-17T11:02:49.812618
Gabby Williams,SEA,Rebounds,2.5,2025-06-17T11:02:49.812619
Gabby Williams,SEA,3-PT Made,1.5,2025-06-17T11:02:49.812621
Gabby Williams,SEA,Rebounds,7.5,2025-06-17T11:02:49.812622
Gabby Williams,SEA,3-PT Made,2.5,2025-06-17T11:02:49.812623
Gabby Williams,SEA,Pts+Asts,18.0,2025-06-17T11:02:49.812625
Gabby Williams,SEA,Assists,2.5,2025-06-17T11:02:49.812626
Gabby Williams,SEA,Assists,6.5,2025-06-17T11:02:49.812627
Gabby Williams,SEA,Pts+Rebs+Asts,21.5,2025-06-17T11:02:49.812629
Gabby Williams,SEA,Rebounds,6.5,2025-06-17T11:02:49.812630
Gabby Williams,SEA,Assists,7.5,2025-06-17T11:02:49.812631
Gabby Williams,SEA,Assists,3.5,2025-06-17T11:02:49.812633
Gabby Williams,SEA,Assists,5.5,2025-06-17T11:02:49.812634
Gabby Williams,SEA,Assists,4.5,2025-06-17T11:02:49.812635
Gabby Williams,SEA,Pts+Rebs+Asts,19.5,2025-06-17T11:02:49.812636
Gabby Williams,SEA,Points,19.5,2025-06-17T11:02:49.812637
Gabby Williams,SEA,Points,13.5,2025-06-17T11:02:49.812638
Gabby Williams,SEA,Fantasy Score,30.5,2025-06-17T11:02:49.812639
Gabby Williams,SEA,Points,9.5,2025-06-17T11:02:49.812640
Gabby Williams,SEA,Pts+Rebs+Asts,24.5,2025-06-17T11:02:49.812642
Gabby Williams,SEA,Rebounds,4.5,2025-06-17T11:02:49.812643
Gabby Williams,SEA,Points,11.5,2025-06-17T11:02:49.812644
Gabby Williams,SEA,Points,17.5,2025-06-17T11:02:49.812645
Gabby Williams,SEA,Assists,4.0,2025-06-17T11:02:49.812646
Ezi Magbegor,SEA,Rebounds,6.5,2025-06-17T11:02:49.812647
Ezi Magbegor,SEA,Points,14.5,2025-06-17T11:02:49.812648
Ezi Magbegor,SEA,Pts+Rebs+Asts,18.5,2025-06-17T11:02:49.812649
Ezi Magbegor,SEA,Points,8.5,2025-06-17T11:02:49.812650
Ezi Magbegor,SEA,Rebounds,5.5,2025-06-17T11:02:49.812651
Ezi Magbegor,SEA,Rebounds,9.5,2025-06-17T11:02:49.812652
Ezi Magbegor,SEA,Free Throws Made,0.5,2025-06-17T11:02:49.812654
Ezi Magbegor,SEA,Offensive Rebounds,2.5,2025-06-17T11:02:49.812654
Ezi Magbegor,SEA,Points,7.5,2025-06-17T11:02:49.812655
Ezi Magbegor,SEA,Points,11.5,2025-06-17T11:02:49.812656
Ezi Magbegor,SEA,Fantasy Score,26.5,2025-06-17T11:02:49.812657
Ezi Magbegor,SEA,Rebounds,11.5,2025-06-17T11:02:49.812658
Ezi Magbegor,SEA,Points,9.5,2025-06-17T11:02:49.812660
Ezi Magbegor,SEA,Rebounds,10.5,2025-06-17T11:02:49.812661
Ezi Magbegor,SEA,Rebounds,7.5,2025-06-17T11:02:49.812662
Ezi Magbegor,SEA,Pts+Rebs,16.5,2025-06-17T11:02:49.812663
Ezi Magbegor,SEA,Points,5.5,2025-06-17T11:02:49.812664
Azura Stevens,LAS,Rebounds,9.5,2025-06-17T11:02:49.812668
Azura Stevens,LAS,Offensive Rebounds,1.5,2025-06-17T11:02:49.812669
Azura Stevens,LAS,Points,17.5,2025-06-17T11:02:49.812670
Azura Stevens,LAS,Rebounds,11.5,2025-06-17T11:02:49.812672
Azura Stevens,LAS,Defensive Rebounds,6.5,2025-06-17T11:02:49.812673
Azura Stevens,LAS,3-PT Made,1.5,2025-06-17T11:02:49.812674
Azura Stevens,LAS,Rebounds,10.5,2025-06-17T11:02:49.812675
Azura Stevens,LAS,Rebounds,5.5,2025-06-17T11:02:49.812676
Azura Stevens,LAS,3-PT Made,0.5,2025-06-17T11:02:49.812678
Azura Stevens,LAS,Rebounds,8.0,2025-06-17T11:02:49.812679
Azura Stevens,LAS,Pts+Rebs,20.5,2025-06-17T11:02:49.812680
Azura Stevens,LAS,Points,12.5,2025-06-17T11:02:49.812681
Dearica Hamby,LAS,Points,18.5,2025-06-17T11:02:49.812686
Dearica Hamby,LAS,Pts+Rebs,25.0,2025-06-17T11:02:49.812687
Dearica Hamby,LAS,Pts+Rebs+Asts,31.0,2025-06-17T11:02:49.812689
Dearica Hamby,LAS,Assists,4.5,2025-06-17T11:02:49.812690
Dearica Hamby,LAS,Fantasy Score,38.5,2025-06-17T11:02:49.812691
Dearica Hamby,LAS,Rebs+Asts,12.5,2025-06-17T11:02:49.812692
Dearica Hamby,LAS,Points,15.5,2025-06-17T11:02:49.812693
Dearica Hamby,LAS,Assists,6.5,2025-06-17T11:02:49.812694
Dearica Hamby,LAS,Assists,3.5,2025-06-17T11:02:49.812695
Dearica Hamby,LAS,Points,17.5,2025-06-17T11:02:49.812696
Dearica Hamby,LAS,Defensive Rebounds,5.5,2025-06-17T11:02:49.812697
Dearica Hamby,LAS,Offensive Rebounds,2.5,2025-06-17T11:02:49.812698
Rickea Jackson,LAS,Points,17.5,2025-06-17T11:02:49.812699
Rickea Jackson,LAS,Points,11.5,2025-06-17T11:02:49.812700
Rickea Jackson,LAS,Points,19.5,2025-06-17T11:02:49.812701
Rickea Jackson,LAS,Rebounds,5.5,2025-06-17T11:02:49.812702
Rickea Jackson,LAS,Points,15.5,2025-06-17T11:02:49.812703
Rickea Jackson,LAS,Offensive Rebounds,0.5,2025-06-17T11:02:49.812704
Skylar Diggins,SEA,Points,17.5,2025-06-17T11:02:49.812705
Skylar Diggins,SEA,Assists,8.5,2025-06-17T11:02:49.812707
Skylar Diggins,SEA,Points,19.5,2025-06-17T11:02:49.812708
Skylar Diggins,SEA,3-PT Made,2.5,2025-06-17T11:02:49.812709
Skylar Diggins,SEA,Assists,7.5,2025-06-17T11:02:49.812710
Skylar Diggins,SEA,Points,15.5,2025-06-17T11:02:49.812711
Skylar Diggins,SEA,Points,18.5,2025-06-17T11:02:49.812712
Skylar Diggins,SEA,Points,14.5,2025-06-17T11:02:49.812713
Skylar Diggins,SEA,Pts+Rebs+Asts,26.5,2025-06-17T11:02:49.812715
Skylar Diggins,SEA,Assists,4.5,2025-06-17T11:02:49.812716
Skylar Diggins,SEA,Fantasy Score,31.5,2025-06-17T11:02:49.812717
Skylar Diggins,SEA,Assists,5.5,2025-06-17T11:02:49.812718
Skylar Diggins,SEA,FG Attempted,13.0,2025-06-17T11:02:49.812719
Skylar Diggins,SEA,Points,24.5,2025-06-17T11:02:49.812720
Skylar Diggins,SEA,3-PT Made,0.5,2025-06-17T11:02:49.812722
Skylar Diggins,SEA,Assists,6.5,2025-06-17T11:02:49.812723
Skylar Diggins,SEA,Pts+Asts,23.5,2025-06-17T11:02:49.812724
Skylar Diggins,SEA,Free Throws Made,4.5,2025-06-17T11:02:49.812725
Nneka Ogwumike,SEA,Points,16.0,2025-06-17T11:02:49.812726
Nneka Ogwumike,SEA,Pts+Rebs,24.5,2025-06-17T11:02:49.812728
Nneka Ogwumike,SEA,Rebounds,10.5,2025-06-17T11:02:49.812731
Nneka Ogwumike,SEA,Offensive Rebounds,1.5,2025-06-17T11:02:49.812732
Nneka Ogwumike,SEA,Rebounds,5.5,2025-06-17T11:02:49.812733
Nneka Ogwumike,SEA,Rebounds,6.5,2025-06-17T11:02:49.812735
Nneka Ogwumike,SEA,Rebounds,9.5,2025-06-17T11:02:49.812736
Nneka Ogwumike,SEA,Points,24.5,2025-06-17T11:02:49.812737
Nneka Ogwumike,SEA,FG Attempted,14.0,2025-06-17T11:02:49.812738
Nneka Ogwumike,SEA,Points,17.5,2025-06-17T11:02:49.812740
Nneka Ogwumike,SEA,Rebounds,11.5,2025-06-17T11:02:49.812740
Nneka Ogwumike,SEA,Pts+Rebs+Asts,26.5,2025-06-17T11:02:49.812741
Nneka Ogwumike,SEA,Points,14.5,2025-06-17T11:02:49.812742
Nneka Ogwumike,SEA,Rebounds,8.0,2025-06-17T11:02:49.812743
Nneka Ogwumike,SEA,Points,19.5,2025-06-17T11:02:49.812744
Nneka Ogwumike,SEA,Rebounds,7.5,2025-06-17T11:02:49.812745
Nneka Ogwumike,SEA,Defensive Rebounds,6.5,2025-06-17T11:02:49.812747
Nneka Ogwumike,SEA,Free Throws Made,1.5,2025-06-17T11:02:49.812748
Nneka Ogwumike,SEA,Fantasy Score,32.5,2025-06-17T11:02:49.812749
Dearica Hamby + Nneka Ogwumike,LAS/SEA,Rebounds (Combo),16.0,2025-06-17T11:02:49.812750
Azura Stevens + Ezi Magbegor,LAS/SEA,Rebounds (Combo),15.5,2025-06-17T11:02:49.812751
