projection_id,player_id,game_id,team_x,stat_type,line_score,start_time,updated_at,status,odds_type,is_live,is_promo,name,team_y,sport
5174263,nan,rd4edmfla2025,,Shots On Goal,8.0,2025-06-04T20:08:00-04:00,2025-05-30T05:31:50-04:00,pre_game,standard,False,False,,,
5174264,nan,rd4edmfla2025,,Shots On Goal,9.5,2025-06-04T20:08:00-04:00,2025-05-30T06:56:55-04:00,pre_game,standard,False,False,,,
5174265,nan,rd4edmfla2025,,Shots On Goal,8.5,2025-06-04T20:08:00-04:00,2025-05-30T06:48:24-04:00,pre_game,standard,False,False,,,
5174266,nan,rd4edmfla2025,,Shots On Goal,5.5,2025-06-04T20:08:00-04:00,2025-05-30T06:52:45-04:00,pre_game,standard,False,False,,,
5174267,nan,rd4edmfla2025,,Shots On Goal,6.0,2025-06-04T20:08:00-04:00,2025-05-30T06:54:22-04:00,pre_game,standard,False,False,,,
5174268,nan,rd4edmfla2025,,Shots On Goal,9.0,2025-06-04T20:08:00-04:00,2025-05-30T05:31:50-04:00,pre_game,standard,False,False,,,
5174269,nan,rd4edmfla2025,,Shots On Goal,11.0,2025-06-04T20:08:00-04:00,2025-05-30T05:31:50-04:00,pre_game,standard,False,False,,,
5174270,nan,rd4edmfla2025,,Shots On Goal,10.5,2025-06-04T20:08:00-04:00,2025-05-30T06:48:24-04:00,pre_game,standard,False,False,,,
5174271,nan,rd4edmfla2025,,Shots On Goal,8.0,2025-06-04T20:08:00-04:00,2025-05-31T17:36:17-04:00,pre_game,standard,False,False,,,
5174272,nan,rd4edmfla2025,,Shots On Goal,10.5,2025-06-04T20:08:00-04:00,2025-05-30T06:52:45-04:00,pre_game,standard,False,False,,,
5212022,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T01:30:00-04:00,2025-06-03T14:09:09-04:00,pre_game,standard,False,False,,,
5211999,nan,klmrd1,,Strokes,69.5,2025-06-05T01:30:00-04:00,2025-06-03T12:37:27-04:00,pre_game,standard,False,False,,,
5212029,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T01:40:00-04:00,2025-06-03T12:28:15-04:00,pre_game,standard,False,False,,,
5212007,nan,klmrd1,,Strokes,70.0,2025-06-05T01:40:00-04:00,2025-06-03T12:37:27-04:00,pre_game,standard,False,False,,,
5212032,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T01:40:00-04:00,2025-06-03T13:02:46-04:00,pre_game,standard,False,False,,,
5212016,nan,klmrd1,,Strokes,70.0,2025-06-05T01:40:00-04:00,2025-06-03T14:38:14-04:00,pre_game,standard,False,False,,,
5212001,nan,klmrd1,,Strokes,70.0,2025-06-05T02:00:00-04:00,2025-06-03T12:37:27-04:00,pre_game,standard,False,False,,,
5212024,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T02:00:00-04:00,2025-06-03T12:28:15-04:00,pre_game,standard,False,False,,,
5212031,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T02:00:00-04:00,2025-06-03T13:02:46-04:00,pre_game,standard,False,False,,,
5212014,nan,klmrd1,,Strokes,70.5,2025-06-05T02:00:00-04:00,2025-06-03T12:46:49-04:00,pre_game,standard,False,False,,,
5212004,nan,klmrd1,,Strokes,70.0,2025-06-05T02:10:00-04:00,2025-06-03T14:08:41-04:00,pre_game,standard,False,False,,,
5212027,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T02:10:00-04:00,2025-06-03T13:06:24-04:00,pre_game,standard,False,False,,,
5212011,nan,klmrd1,,Strokes,70.0,2025-06-05T02:10:00-04:00,2025-06-03T18:55:20-04:00,pre_game,standard,False,False,,,
5212015,nan,klmrd1,,Strokes,70.5,2025-06-05T02:10:00-04:00,2025-06-03T12:46:49-04:00,pre_game,standard,False,False,,,
5212019,nan,klmrd1,,Strokes,70.5,2025-06-05T02:10:00-04:00,2025-06-03T15:50:57-04:00,pre_game,standard,False,False,,,
5212006,nan,klmrd1,,Strokes,70.0,2025-06-05T02:30:00-04:00,2025-06-03T13:21:35-04:00,pre_game,standard,False,False,,,
5212009,nan,klmrd1,,Strokes,70.5,2025-06-05T02:50:00-04:00,2025-06-03T14:38:14-04:00,pre_game,standard,False,False,,,
5212020,nan,klmrd1,,Strokes,70.5,2025-06-05T03:00:00-04:00,2025-06-03T12:46:49-04:00,pre_game,standard,False,False,,,
5214064,nan,TNS_game_0GBnnCl0XsjWqLeLh9RFjylP,,Double Faults,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214062,nan,TNS_game_0GBnnCl0XsjWqLeLh9RFjylP,,Aces,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214152,nan,TNS_game_5zYqZTAStxKrlzEiMYE55dWo,,Double Faults,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214150,nan,TNS_game_5zYqZTAStxKrlzEiMYE55dWo,,Aces,2.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214151,nan,TNS_game_5zYqZTAStxKrlzEiMYE55dWo,,Aces,0.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,goblin,False,False,,,
5214153,nan,TNS_game_5zYqZTAStxKrlzEiMYE55dWo,,Aces,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214154,nan,TNS_game_5zYqZTAStxKrlzEiMYE55dWo,,Aces,2.5,2025-06-05T04:00:00-04:00,2025-06-03T20:58:58-04:00,pre_game,goblin,False,False,,,
5214155,nan,TNS_game_5zYqZTAStxKrlzEiMYE55dWo,,Double Faults,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214099,nan,TNS_game_aXHFJqZW0yPLO5CmlvuM4edO,,Aces,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214101,nan,TNS_game_aXHFJqZW0yPLO5CmlvuM4edO,,Double Faults,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:58-04:00,pre_game,demon,False,False,,,
5214100,nan,TNS_game_aXHFJqZW0yPLO5CmlvuM4edO,,Double Faults,7.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214098,nan,TNS_game_aXHFJqZW0yPLO5CmlvuM4edO,,Aces,2.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,goblin,False,False,,,
5214095,nan,TNS_game_aXHFJqZW0yPLO5CmlvuM4edO,,Aces,0.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,goblin,False,False,,,
5214096,nan,TNS_game_aXHFJqZW0yPLO5CmlvuM4edO,,Aces,2.5,2025-06-05T04:00:00-04:00,2025-06-03T20:10:14-04:00,pre_game,demon,False,False,,,
5214097,nan,TNS_game_aXHFJqZW0yPLO5CmlvuM4edO,,Double Faults,4.5,2025-06-05T04:00:00-04:00,2025-06-03T19:13:57-04:00,pre_game,demon,False,False,,,
5214598,nan,TNS_game_fqhZyUbvKa97knCjCB0PbQdj,,Double Faults,2.5,2025-06-05T04:00:00-04:00,2025-06-03T21:02:27-04:00,pre_game,demon,False,False,,,
5214595,nan,TNS_game_fqhZyUbvKa97knCjCB0PbQdj,,Aces,0.5,2025-06-05T04:00:00-04:00,2025-06-03T21:02:27-04:00,pre_game,goblin,False,False,,,
5214596,nan,TNS_game_fqhZyUbvKa97knCjCB0PbQdj,,Aces,2.5,2025-06-05T04:00:00-04:00,2025-06-03T21:02:27-04:00,pre_game,demon,False,False,,,
5214597,nan,TNS_game_fqhZyUbvKa97knCjCB0PbQdj,,Double Faults,4.5,2025-06-05T04:00:00-04:00,2025-06-03T21:02:27-04:00,pre_game,demon,False,False,,,
5214601,nan,TNS_game_fqhZyUbvKa97knCjCB0PbQdj,,Double Faults,4.5,2025-06-05T04:00:00-04:00,2025-06-03T21:02:28-04:00,pre_game,demon,False,False,,,
5214599,nan,TNS_game_fqhZyUbvKa97knCjCB0PbQdj,,Aces,4.5,2025-06-05T04:00:00-04:00,2025-06-03T21:02:28-04:00,pre_game,demon,False,False,,,
5214600,nan,TNS_game_fqhZyUbvKa97knCjCB0PbQdj,,Aces,2.5,2025-06-05T04:00:00-04:00,2025-06-03T21:02:28-04:00,pre_game,demon,False,False,,,
5212109,nan,TNS_game_rQFrQyX3gWs7Dlv1nT5uAZZ2,,Fantasy Score,13.5,2025-06-05T05:00:00-04:00,2025-06-03T16:25:47-04:00,pre_game,standard,False,False,,,
5212110,nan,TNS_game_rQFrQyX3gWs7Dlv1nT5uAZZ2,,Total Games,24.0,2025-06-05T05:00:00-04:00,2025-06-03T12:57:54-04:00,pre_game,standard,False,False,,,
5212111,nan,TNS_game_rQFrQyX3gWs7Dlv1nT5uAZZ2,,Total Games Won,13.0,2025-06-05T05:00:00-04:00,2025-06-03T13:46:22-04:00,pre_game,standard,False,False,,,
5202816,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills (Combo),24.0,2025-06-05T05:00:00-04:00,2025-06-03T13:14:09-04:00,pre_game,standard,False,False,,,
5202817,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills (Combo),20.0,2025-06-05T05:00:00-04:00,2025-06-02T23:14:10-04:00,pre_game,standard,False,False,,,
5202818,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills (Combo),34.0,2025-06-05T05:00:00-04:00,2025-06-03T08:28:02-04:00,pre_game,standard,False,False,,,
5202819,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills (Combo),29.0,2025-06-05T05:00:00-04:00,2025-06-03T08:28:02-04:00,pre_game,standard,False,False,,,
5202727,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,6.5,2025-06-05T05:00:00-04:00,2025-06-02T21:09:54-04:00,pre_game,standard,False,False,,,
5202728,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,9.0,2025-06-05T05:00:00-04:00,2025-06-03T13:14:09-04:00,pre_game,standard,False,False,,,
5202729,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,9.0,2025-06-05T05:00:00-04:00,2025-06-02T21:09:47-04:00,pre_game,standard,False,False,,,
5202730,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,11.0,2025-06-05T05:00:00-04:00,2025-06-02T21:09:43-04:00,pre_game,standard,False,False,,,
5202731,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,1.5,2025-06-05T05:00:00-04:00,2025-06-02T23:14:21-04:00,pre_game,standard,False,False,,,
5202732,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,9.5,2025-06-05T05:00:00-04:00,2025-06-02T21:09:38-04:00,pre_game,standard,False,False,,,
5202733,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,12.5,2025-06-05T05:00:00-04:00,2025-06-02T21:09:34-04:00,pre_game,standard,False,False,,,
5202734,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,10.5,2025-06-05T05:00:00-04:00,2025-06-03T18:19:05-04:00,pre_game,standard,False,False,,,
5202735,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,16.5,2025-06-05T05:00:00-04:00,2025-06-02T21:09:11-04:00,pre_game,standard,False,False,,,
5202736,nan,JDGWE45813.2083333333,,MAPS 1-3 Kills,2.5,2025-06-05T05:00:00-04:00,2025-06-02T21:09:06-04:00,pre_game,standard,False,False,,,
5202737,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,14.5,2025-06-05T05:00:00-04:00,2025-06-02T21:08:58-04:00,pre_game,standard,False,False,,,
5202738,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,20.5,2025-06-05T05:00:00-04:00,2025-06-02T21:05:37-04:00,pre_game,standard,False,False,,,
5202739,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,17.5,2025-06-05T05:00:00-04:00,2025-06-02T21:05:33-04:00,pre_game,standard,False,False,,,
5202740,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,14.0,2025-06-05T05:00:00-04:00,2025-06-02T21:05:29-04:00,pre_game,standard,False,False,,,
5202741,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,28.5,2025-06-05T05:00:00-04:00,2025-06-02T21:05:26-04:00,pre_game,standard,False,False,,,
5202742,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,21.5,2025-06-05T05:00:00-04:00,2025-06-02T21:05:23-04:00,pre_game,standard,False,False,,,
5202743,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,26.5,2025-06-05T05:00:00-04:00,2025-06-02T21:05:19-04:00,pre_game,standard,False,False,,,
5202744,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,26.5,2025-06-05T05:00:00-04:00,2025-06-02T22:06:38-04:00,pre_game,standard,False,False,,,
5202745,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,22.5,2025-06-05T05:00:00-04:00,2025-06-02T21:01:41-04:00,pre_game,standard,False,False,,,
5202746,nan,JDGWE45813.2083333333,,MAPS 1-3 Assists,35.5,2025-06-05T05:00:00-04:00,2025-06-03T18:03:10-04:00,pre_game,standard,False,False,,,
5212147,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Double Faults,2.5,2025-06-05T06:00:00-04:00,2025-06-03T18:34:46-04:00,pre_game,demon,False,False,,,
5212146,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Double Faults,1.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:28-04:00,pre_game,goblin,False,False,,,
5212144,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Aces,0.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:27-04:00,pre_game,goblin,False,False,,,
5212145,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:28-04:00,pre_game,demon,False,False,,,
5212396,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Total Games,22.5,2025-06-05T06:00:00-04:00,2025-06-03T16:19:41-04:00,pre_game,demon,False,False,,,
5212376,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Total Games,20.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:28-04:00,pre_game,goblin,False,False,,,
5212149,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:28-04:00,pre_game,demon,False,False,,,
5212148,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Aces,4.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:27-04:00,pre_game,demon,False,False,,,
5212150,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Double Faults,4.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:28-04:00,pre_game,goblin,False,False,,,
5212151,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Double Faults,7.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:28-04:00,pre_game,demon,False,False,,,
5214575,nan,TNS_game_5gZfZsBwDzMIlCi6NoCBEFzq,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T20:44:38-04:00,pre_game,demon,False,False,,,
5214576,nan,TNS_game_5gZfZsBwDzMIlCi6NoCBEFzq,,Double Faults,4.5,2025-06-05T06:00:00-04:00,2025-06-03T20:44:39-04:00,pre_game,demon,False,False,,,
5214267,nan,TNS_game_DoOuNnvGB5bLJGcbPR8xqL3a,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T19:28:03-04:00,pre_game,demon,False,False,,,
5214269,nan,TNS_game_DoOuNnvGB5bLJGcbPR8xqL3a,,Double Faults,7.5,2025-06-05T06:00:00-04:00,2025-06-03T19:28:03-04:00,pre_game,demon,False,False,,,
5214268,nan,TNS_game_DoOuNnvGB5bLJGcbPR8xqL3a,,Aces,0.5,2025-06-05T06:00:00-04:00,2025-06-03T19:36:47-04:00,pre_game,goblin,False,False,,,
5214266,nan,TNS_game_DoOuNnvGB5bLJGcbPR8xqL3a,,Double Faults,2.5,2025-06-05T06:00:00-04:00,2025-06-03T19:28:03-04:00,pre_game,goblin,False,False,,,
5214264,nan,TNS_game_DoOuNnvGB5bLJGcbPR8xqL3a,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T19:28:02-04:00,pre_game,demon,False,False,,,
5214265,nan,TNS_game_DoOuNnvGB5bLJGcbPR8xqL3a,,Double Faults,4.5,2025-06-05T06:00:00-04:00,2025-06-03T19:28:03-04:00,pre_game,demon,False,False,,,
5212157,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Double Faults,2.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:16-04:00,pre_game,goblin,False,False,,,
5212158,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Double Faults,4.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:16-04:00,pre_game,demon,False,False,,,
5212156,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Aces,0.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:16-04:00,pre_game,goblin,False,False,,,
5212161,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Double Faults,7.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:16-04:00,pre_game,demon,False,False,,,
5212160,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Double Faults,9.5,2025-06-05T06:00:00-04:00,2025-06-03T15:33:32-04:00,pre_game,demon,False,False,,,
5212159,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Aces,4.5,2025-06-05T06:00:00-04:00,2025-06-03T14:39:16-04:00,pre_game,demon,False,False,,,
5212400,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Total Games,23.0,2025-06-05T06:00:00-04:00,2025-06-03T15:11:58-04:00,pre_game,demon,False,False,,,
5212069,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Total Games,23.5,2025-06-05T06:00:00-04:00,2025-06-03T19:20:40-04:00,pre_game,demon,False,False,,,
5214302,nan,TNS_game_YAuLYhunGF783U2LyBd56FnN,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T19:41:25-04:00,pre_game,demon,False,False,,,
5214303,nan,TNS_game_YAuLYhunGF783U2LyBd56FnN,,Aces,0.5,2025-06-05T06:00:00-04:00,2025-06-03T19:41:25-04:00,pre_game,goblin,False,False,,,
5214258,nan,TNS_game_tZhbWxugcB2riSXcxfApf9la,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T19:24:57-04:00,pre_game,demon,False,False,,,
5214259,nan,TNS_game_tZhbWxugcB2riSXcxfApf9la,,Double Faults,7.5,2025-06-05T06:00:00-04:00,2025-06-03T19:33:16-04:00,pre_game,demon,False,False,,,
5214256,nan,TNS_game_tZhbWxugcB2riSXcxfApf9la,,Aces,4.5,2025-06-05T06:00:00-04:00,2025-06-03T19:24:57-04:00,pre_game,demon,False,False,,,
5214257,nan,TNS_game_tZhbWxugcB2riSXcxfApf9la,,Aces,2.5,2025-06-05T06:00:00-04:00,2025-06-03T19:24:57-04:00,pre_game,demon,False,False,,,
5212446,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Total Games,22.0,2025-06-05T06:00:00-04:00,2025-06-03T15:26:54-04:00,pre_game,standard,False,False,,,
5212444,nan,TNS_game_XoryFJ8SJ0intj6Yaetn0vMJ,,Fantasy Score,14.0,2025-06-05T06:00:00-04:00,2025-06-03T15:20:21-04:00,pre_game,standard,False,False,,,
5212447,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Total Games,21.5,2025-06-05T06:00:00-04:00,2025-06-03T16:32:14-04:00,pre_game,standard,False,False,,,
5212448,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Break Points Won,4.0,2025-06-05T06:00:00-04:00,2025-06-03T14:42:10-04:00,pre_game,standard,False,False,,,
5212445,nan,TNS_game_1iT3VtmL3t7SfG3bG08Ivnqu,,Fantasy Score,15.0,2025-06-05T06:00:00-04:00,2025-06-03T14:41:00-04:00,pre_game,standard,False,False,,,
5212033,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T06:30:00-04:00,2025-06-03T12:23:40-04:00,pre_game,standard,False,False,,,
5212021,nan,klmrd1,,Strokes,70.5,2025-06-05T06:30:00-04:00,2025-06-03T12:44:55-04:00,pre_game,standard,False,False,,,
5212008,nan,klmrd1,,Strokes,70.5,2025-06-05T06:40:00-04:00,2025-06-03T12:46:49-04:00,pre_game,standard,False,False,,,
5213098,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,69.0,2025-06-05T06:45:00-04:00,2025-06-03T16:09:39-04:00,pre_game,standard,False,False,,,
5213057,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Birdies Or Better,4.0,2025-06-05T06:45:00-04:00,2025-06-03T15:46:17-04:00,pre_game,standard,False,False,,,
5213094,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,69.0,2025-06-05T06:45:00-04:00,2025-06-03T15:22:13-04:00,pre_game,standard,False,False,,,
5213054,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Birdies Or Better,4.0,2025-06-05T06:45:00-04:00,2025-06-03T15:38:23-04:00,pre_game,standard,False,False,,,
5212028,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T06:50:00-04:00,2025-06-03T16:55:25-04:00,pre_game,standard,False,False,,,
5212005,nan,klmrd1,,Strokes,70.0,2025-06-05T06:50:00-04:00,2025-06-03T12:44:55-04:00,pre_game,standard,False,False,,,
5212018,nan,klmrd1,,Strokes,71.0,2025-06-05T06:50:00-04:00,2025-06-03T12:44:55-04:00,pre_game,standard,False,False,,,
5213093,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,69.0,2025-06-05T06:56:00-04:00,2025-06-03T15:22:13-04:00,pre_game,standard,False,False,,,
5212000,nan,klmrd1,,Strokes,70.0,2025-06-05T07:00:00-04:00,2025-06-03T14:01:35-04:00,pre_game,standard,False,False,,,
5212023,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T07:00:00-04:00,2025-06-03T20:03:31-04:00,pre_game,standard,False,False,,,
5212026,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T07:00:00-04:00,2025-06-03T12:28:15-04:00,pre_game,standard,False,False,,,
5212003,nan,klmrd1,,Strokes,70.0,2025-06-05T07:00:00-04:00,2025-06-03T16:07:03-04:00,pre_game,standard,False,False,,,
5213202,nan,BoBM6-45811,,Birdies or Better Matchup,0.5,2025-06-05T07:07:00-04:00,2025-06-03T17:50:00-04:00,pre_game,standard,False,False,,,
5212002,nan,klmrd1,,Strokes,70.0,2025-06-05T07:10:00-04:00,2025-06-03T12:26:00-04:00,pre_game,standard,False,False,,,
5212025,nan,klmrd1,,Birdies Or Better,4.0,2025-06-05T07:10:00-04:00,2025-06-03T13:44:44-04:00,pre_game,standard,False,False,,,
5213084,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,69.0,2025-06-05T07:18:00-04:00,2025-06-03T16:37:50-04:00,pre_game,standard,False,False,,,
5213046,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Birdies Or Better,4.0,2025-06-05T07:18:00-04:00,2025-06-03T16:05:27-04:00,pre_game,standard,False,False,,,
5213047,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Birdies Or Better,4.0,2025-06-05T07:18:00-04:00,2025-06-03T15:26:03-04:00,pre_game,standard,False,False,,,
5213086,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,69.0,2025-06-05T07:18:00-04:00,2025-06-03T15:26:58-04:00,pre_game,standard,False,False,,,
5213065,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,68.0,2025-06-05T07:18:00-04:00,2025-06-03T15:21:03-04:00,pre_game,standard,False,False,,,
5213033,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Birdies Or Better,4.5,2025-06-05T07:18:00-04:00,2025-06-03T16:00:39-04:00,pre_game,standard,False,False,,,
5213134,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Pars,11.0,2025-06-05T07:18:00-04:00,2025-06-03T15:47:54-04:00,pre_game,standard,False,False,,,
5213088,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,69.0,2025-06-05T07:18:00-04:00,2025-06-03T15:29:55-04:00,pre_game,standard,False,False,,,
5213049,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Birdies Or Better,4.0,2025-06-05T07:18:00-04:00,2025-06-03T16:28:19-04:00,pre_game,standard,False,False,,,
5213111,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Fairways Hit,10.5,2025-06-05T07:18:00-04:00,2025-06-03T15:44:55-04:00,pre_game,standard,False,False,,,
5213067,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,68.0,2025-06-05T07:18:00-04:00,2025-06-03T18:19:16-04:00,pre_game,standard,False,False,,,
5213198,nan,BoBM2-45811,,Birdies or Better Matchup,0.5,2025-06-05T07:18:00-04:00,2025-06-03T19:31:40-04:00,pre_game,standard,False,False,,,
5212017,nan,klmrd1,,Strokes,70.5,2025-06-05T07:20:00-04:00,2025-06-03T12:21:25-04:00,pre_game,standard,False,False,,,
5213109,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Fairways Hit,9.5,2025-06-05T07:29:00-04:00,2025-06-03T15:46:44-04:00,pre_game,standard,False,False,,,
5213064,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,68.0,2025-06-05T07:29:00-04:00,2025-06-03T15:24:41-04:00,pre_game,standard,False,False,,,
5213032,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Birdies Or Better,4.5,2025-06-05T07:29:00-04:00,2025-06-03T15:52:00-04:00,pre_game,standard,False,False,,,
5213114,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Fairways Hit,9.0,2025-06-05T07:29:00-04:00,2025-06-03T18:20:34-04:00,pre_game,standard,False,False,,,
5213139,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Pars,11.0,2025-06-05T07:29:00-04:00,2025-06-03T16:37:05-04:00,pre_game,standard,False,False,,,
5213072,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,68.5,2025-06-05T07:29:00-04:00,2025-06-03T15:29:14-04:00,pre_game,standard,False,False,,,
5213071,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Strokes,68.5,2025-06-05T07:29:00-04:00,2025-06-03T15:27:53-04:00,pre_game,standard,False,False,,,
5213120,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Bogeys or Worse,2.5,2025-06-05T07:29:00-04:00,2025-06-03T16:56:34-04:00,pre_game,standard,False,False,,,
5213138,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Pars,11.0,2025-06-05T07:29:00-04:00,2025-06-03T15:24:41-04:00,pre_game,standard,False,False,,,
5213113,nan,14b5053e-051b-4f7c-8ce4-e5aadbb23221,,Fairways Hit,10.0,2025-06-05T07:29:00-04:00,2025-06-03T19:05:47-04:00,pre_game,standard,False,False,,,
5213201,nan,BoBM5-45811,,Birdies or Better Matchup,0.5,2025-06-05T07:29:00-04:00,2025-06-03T16:16:11-04:00,pre_game,standard,False,False,,,
