player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,reason,extracted_date,cycle_phase,cycle_risk_tag,perf_trend,corrected_risk_tag
Kiki Iriafen,Points,14.5,13.8,0.0,0.5,EXCELLENT,iriafki01w,2025-06-17T11:02:52.789762,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kiki Iriafen,Rebounds,10.5,9.8,0.0,0.5,EXCELLENT,iriafki01w,2025-06-17T11:02:52.799909,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sonia Citron,Points,13.5,12.8,0.0,0.5,EXCELLENT,citroso01w,2025-06-17T11:02:52.818620,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ezi Magbegor,Points,7.5,8.2,0.0,0.5,EXCELLENT,magbeez01w,2025-06-17T11:02:52.896072,-0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Skylar Diggins,Points,18.5,17.8,0.0,0.5,EXCELLENT,diggisk01w,2025-06-17T11:02:52.981285,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,3-PT Made,3.5,2.8,0.0,0.5,EXCELLENT,mabrema01w,2025-06-17T11:02:51.407009,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,Assists,4.5,3.8,0.0,0.5,EXCELLENT,mabrema01w,2025-06-17T11:02:51.439589,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,Rebounds,4.5,5.2,0.0,0.5,EXCELLENT,mabrema01w,2025-06-17T11:02:51.445461,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Allisha Gray,3-PT Made,1.5,2.2,0.0,0.5,EXCELLENT,grayyal01w,2025-06-17T11:02:51.723294,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Allisha Gray,Rebounds,4.5,5.2,0.0,0.5,EXCELLENT,grayyal01w,2025-06-17T11:02:51.759629,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Griner,Rebounds,5.5,6.2,0.0,0.5,EXCELLENT,grinebr01w,2025-06-17T11:02:51.805317,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,3-PT Made,3.5,2.8,0.0,0.5,EXCELLENT,ionessa01w,2025-06-17T11:02:51.912020,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla McBride,3-PT Made,3.5,2.8,0.0,0.5,EXCELLENT,mcbrika01w,2025-06-17T11:02:52.094570,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Kayla McBride,Assists,4.5,3.8,0.0,0.5,EXCELLENT,mcbrika01w,2025-06-17T11:02:52.133381,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Jewell Loyd,Rebounds,3.5,4.2,0.0,0.5,EXCELLENT,loyddje01w,2025-06-17T11:02:52.165284,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jackie Young,Assists,2.5,3.2,0.0,0.5,EXCELLENT,youngja01w,2025-06-17T11:02:52.292905,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,Rebounds,5.0,4.3,0.0,0.5,EXCELLENT,smithal01w,2025-06-17T11:02:52.351212,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Arike Ogunbowale,Assists,5.5,4.8,0.0,0.5,EXCELLENT,ogunbar01w,2025-06-17T11:02:52.414170,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kamilla Cardoso,Rebounds,7.5,6.8,0.0,0.5,EXCELLENT,cardoka01w,2025-06-17T11:02:52.750243,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Napheesa Collier,Pts+Rebs+Asts,39.5,38.8,0.0,0.5,EXCELLENT,collina01w,2025-06-17T11:02:52.040772,0.7000000000000028,0.7000000000000028,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Paige Bueckers,3-PT Made,0.5,1.25,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.446965,-0.75,0.75,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Lexie Hull,Rebounds,3.5,4.3,0.0,0.5,EXCELLENT,hulllle01w,2025-06-17T11:02:51.403793,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,Assists,3.0,3.8,0.0,0.5,EXCELLENT,mabrema01w,2025-06-17T11:02:51.457608,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,3-PT Made,2.5,3.3,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.526582,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,3-PT Made,2.5,3.3,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.716877,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jackie Young,Assists,4.0,3.2,0.0,0.5,EXCELLENT,youngja01w,2025-06-17T11:02:52.266066,0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Courtney Williams,Assists,6.5,5.7,0.0,0.5,EXCELLENT,willico01w,2025-06-17T11:02:52.334262,0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,Rebounds,3.5,4.3,0.0,0.5,EXCELLENT,smithal01w,2025-06-17T11:02:52.377594,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Gabby Williams,3-PT Made,1.5,2.3,0.0,0.5,EXCELLENT,williga01w,2025-06-17T11:02:52.837912,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Gabby Williams,Assists,3.5,4.3,0.0,0.5,EXCELLENT,williga01w,2025-06-17T11:02:52.856208,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Dearica Hamby,Assists,3.5,4.3,0.0,0.5,EXCELLENT,hambyde01w,2025-06-17T11:02:52.952265,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Skylar Diggins,Assists,5.5,6.3,0.0,0.5,EXCELLENT,diggisk01w,2025-06-17T11:02:52.991127,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kelsey Mitchell,3-PT Made,2.5,1.7,0.0,0.5,EXCELLENT,mitchke01w,2025-06-17T11:02:51.552977,0.8,0.8,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sonia Citron,3-PT Made,0.5,1.3,0.0,0.5,EXCELLENT,citroso01w,2025-06-17T11:02:52.809312,-0.8,0.8,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Azura Stevens,3-PT Made,0.5,1.3,0.0,0.5,EXCELLENT,steveaz01w,2025-06-17T11:02:52.927853,-0.8,0.8,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Pts+Rebs,23.0,23.8,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.658461,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Points,17.5,18.3,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.687842,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brionna Jones,Pts+Rebs,20.5,21.3,0.0,0.5,EXCELLENT,jonesbr01w,2025-06-17T11:02:51.827586,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Napheesa Collier,Rebs+Asts,13.5,12.7,0.0,0.5,EXCELLENT,collina01w,2025-06-17T11:02:52.049256,0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,Pts+Rebs+Asts,18.0,17.2,0.0,0.5,EXCELLENT,smithal01w,2025-06-17T11:02:52.359364,0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Arike Ogunbowale,Pts+Asts,21.5,22.3,0.0,0.5,EXCELLENT,ogunbar01w,2025-06-17T11:02:52.418013,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Paige Bueckers,Points,16.5,17.38,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.420219,-0.879999999999999,0.879999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,Pts+Rebs,27.5,26.6,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.528509,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kelsey Mitchell,Pts+Rebs+Asts,20.5,21.4,0.0,0.5,EXCELLENT,mitchke01w,2025-06-17T11:02:51.535469,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Pts+Asts,22.0,22.9,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.668997,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Pts+Rebs+Asts,27.5,28.4,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.690054,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ariel Atkins,Pts+Rebs+Asts,20.5,19.6,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.711353,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Dearica Hamby,Points,18.5,17.6,0.0,0.5,EXCELLENT,hambyde01w,2025-06-17T11:02:52.935962,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,Rebounds,4.5,3.6,0.0,0.5,EXCELLENT,ionessa01w,2025-06-17T11:02:51.930493,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Napheesa Collier,3-PT Made,2.5,1.6,0.0,0.5,EXCELLENT,collina01w,2025-06-17T11:02:52.032221,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jewell Loyd,3-PT Made,1.5,2.4,0.0,0.5,EXCELLENT,loyddje01w,2025-06-17T11:02:52.169626,-0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,3-PT Made,2.5,1.6,0.0,0.5,EXCELLENT,smithal01w,2025-06-17T11:02:52.373426,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Arike Ogunbowale,3-PT Made,1.5,2.4,0.0,0.5,EXCELLENT,ogunbar01w,2025-06-17T11:02:52.394604,-0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla Thornton,3-PT Made,2.5,1.6,0.0,0.5,EXCELLENT,thornka01w,2025-06-17T11:02:52.509623,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Ariel Atkins,Rebounds,4.5,3.6,0.0,0.5,EXCELLENT,atkinar01w,2025-06-17T11:02:52.728633,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Olivia Nelson-Ododa,Points,9.5,8.6,0.0,0.5,EXCELLENT,nelsool01w,2025-06-17T11:02:51.654205,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Assists,5.5,4.6,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.662675,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brionna Jones,Rebounds,9.5,8.6,0.0,0.5,EXCELLENT,jonesbr01w,2025-06-17T11:02:51.818316,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Breanna Stewart,Rebounds,4.5,5.4,0.0,0.5,EXCELLENT,stewabr01w,2025-06-17T11:02:51.848266,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jonquel Jones,Points,11.5,12.4,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.966419,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Jonquel Jones,Rebounds,8.5,9.4,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.983431,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Courtney Williams,Rebounds,3.5,4.4,0.0,0.5,EXCELLENT,willico01w,2025-06-17T11:02:52.321679,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla Thornton,Points,13.5,14.4,0.0,0.5,EXCELLENT,thornka01w,2025-06-17T11:02:52.505676,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kayla Thornton,Rebounds,6.5,7.4,0.0,0.5,EXCELLENT,thornka01w,2025-06-17T11:02:52.507489,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Veronica Burton,Points,11.0,11.9,0.0,0.5,EXCELLENT,burtove01w,2025-06-17T11:02:52.541791,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Veronica Burton,Assists,4.5,5.4,0.0,0.5,EXCELLENT,burtove01w,2025-06-17T11:02:52.549653,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Sykes,Rebounds,3.5,4.4,0.0,0.5,EXCELLENT,sykesbr01w,2025-06-17T11:02:52.624630,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Angel Reese,Points,9.5,10.4,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.645866,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Angel Reese,Rebounds,11.0,11.9,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.683828,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Kamilla Cardoso,Points,10.0,10.9,0.0,0.5,EXCELLENT,cardoka01w,2025-06-17T11:02:52.761622,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Nneka Ogwumike,Rebounds,9.5,8.6,0.0,0.5,EXCELLENT,ogwumnn01w,2025-06-17T11:02:53.013497,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Marina Mabrey,Rebs+Asts,8.0,9.0,0.0,0.5,EXCELLENT,mabrema01w,2025-06-17T11:02:51.435612,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,Pts+Rebs+Asts,36.5,35.5,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.470624,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,Rebounds,4.5,5.5,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.511945,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Caitlin Clark,Pts+Rebs+Asts,34.5,35.5,0.0,0.5,EXCELLENT,clarkca01w,2025-06-17T11:02:51.524674,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Tina Charles,Rebounds,4.5,5.5,0.0,0.5,EXCELLENT,charlti01w,2025-06-17T11:02:51.622538,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Rhyne Howard,Rebounds,4.5,5.5,0.0,0.5,EXCELLENT,howarrh01w,2025-06-17T11:02:51.702250,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Griner,Pts+Rebs,16.0,17.0,0.0,0.5,EXCELLENT,grinebr01w,2025-06-17T11:02:51.778771,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,Points,20.5,19.5,0.0,0.5,EXCELLENT,ionessa01w,2025-06-17T11:02:51.892707,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Sabrina Ionescu,Points,18.5,19.5,0.0,0.5,EXCELLENT,ionessa01w,2025-06-17T11:02:51.904870,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Jonquel Jones,3-PT Made,2.5,1.5,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.954486,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Jonquel Jones,3-PT Made,0.5,1.5,0.0,0.5,EXCELLENT,jonesjo01w,2025-06-17T11:02:51.975506,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Kayla McBride,Pts+Asts,19.0,18.0,0.0,0.5,EXCELLENT,mcbrika01w,2025-06-17T11:02:52.096642,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL
Chelsea Gray,Pts+Asts,19.5,18.5,0.0,0.5,EXCELLENT,grayych01w,2025-06-17T11:02:52.197151,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Chelsea Gray,Rebs+Asts,8.5,7.5,0.0,0.5,EXCELLENT,grayych01w,2025-06-17T11:02:52.214454,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Courtney Williams,Pts+Rebs,14.5,15.5,0.0,0.5,EXCELLENT,willico01w,2025-06-17T11:02:52.311333,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Alanna Smith,Pts+Rebs,15.5,14.5,0.0,0.5,EXCELLENT,smithal01w,2025-06-17T11:02:52.363609,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL
Arike Ogunbowale,Points,18.5,17.5,0.0,0.5,EXCELLENT,ogunbar01w,2025-06-17T11:02:52.412188,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Paige Bueckers,Rebounds,3.5,4.5,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.431409,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Paige Bueckers,Rebounds,5.5,4.5,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.433379,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Paige Bueckers,Pts+Asts,24.5,23.5,0.0,0.5,EXCELLENT,bueckpa01w,2025-06-17T11:02:52.457894,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Sykes,Assists,5.5,4.5,0.0,0.5,EXCELLENT,sykesbr01w,2025-06-17T11:02:52.597700,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Brittney Sykes,Assists,3.5,4.5,0.0,0.5,EXCELLENT,sykesbr01w,2025-06-17T11:02:52.610915,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Angel Reese,Assists,2.5,3.5,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.647882,-1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
Angel Reese,Assists,4.5,3.5,0.0,0.5,EXCELLENT,reesean01w,2025-06-17T11:02:52.666170,1.0,1.0,NORMAL,0.1,,,NONE,Line closely matches prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL
