player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,betting_recommendation,expected_value,confidence
Gabby Williams,Assists,7.5,4.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.853880,3.2,3.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jewell Loyd,Pts+Rebs,18.5,15.3,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.177477,3.1999999999999997,3.1999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Veronica Burton,Pts+Rebs+Asts,24.5,21.4,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.545831,3.1000000000000014,3.1000000000000014,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Chelsea Gray,Assists,6.5,3.4,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.210733,3.1,3.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Breanna Stewart,Rebounds,8.5,5.4,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.861241,3.1,3.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Courtney Williams,Rebounds,7.5,4.4,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.315803,3.1,3.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kayla Thornton,Points,17.5,14.4,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.517817,3.1,3.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kayla Thornton,Rebounds,10.5,7.4,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.527660,3.1,3.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Veronica Burton,Assists,8.5,5.4,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.559799,3.1,3.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Caitlin Clark,Rebounds,8.5,5.5,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.485755,3.0,3.0,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Tina Charles,Rebounds,8.5,5.5,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.638081,3.0,3.0,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Rhyne Howard,Rebounds,8.5,5.5,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.704735,3.0,3.0,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Paige Bueckers,Rebounds,7.5,4.5,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.461499,3.0,3.0,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Angel Reese,Assists,6.5,3.5,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.687493,3.0,3.0,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Aliyah Boston,Rebounds,10.5,7.6,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.559811,2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Brionna Jones,Rebounds,11.5,8.6,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.832805,2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jonquel Jones,Points,9.5,12.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.956424,-2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kayla Thornton,Points,11.5,14.4,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.519977,-2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Gabby Williams,Points,12.5,15.4,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.828148,-2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Nneka Ogwumike,Rebounds,11.5,8.6,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.020208,2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Sabrina Ionescu,Rebounds,6.5,3.6,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.921226,2.9,2.9,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Marina Mabrey,Pts+Rebs+Asts,29.5,26.6,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.416956,2.8999999999999986,2.8999999999999986,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Paige Bueckers,Points,14.5,17.38,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.422050,-2.879999999999999,2.879999999999999,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Carla Leite,Points,9.5,6.7,0.0,0.5,PASS,leiteca01w,2025-06-17T11:02:52.582077,2.8,2.8,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Marina Mabrey,3-PT Made,5.5,2.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.449418,2.7,2.7,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Marina Mabrey,Assists,6.5,3.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.451324,2.7,2.7,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Arike Ogunbowale,Assists,7.5,4.8,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.416084,2.7,2.7,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kamilla Cardoso,Rebounds,9.5,6.8,0.0,0.5,PASS,cardoka01w,2025-06-17T11:02:52.772095,2.7,2.7,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Ezi Magbegor,Rebounds,10.5,7.8,0.0,0.5,PASS,magbeez01w,2025-06-17T11:02:52.906197,2.7,2.7,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kelsey Mitchell,Points,14.5,17.2,0.0,0.5,PASS,mitchke01w,2025-06-17T11:02:51.549743,-2.6999999999999997,2.6999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Tina Charles,Points,19.5,16.8,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.627726,2.6999999999999997,2.6999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Napheesa Collier,Rebounds,11.5,8.8,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.078570,2.6999999999999997,2.6999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kayla McBride,Points,11.5,14.2,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.111587,-2.6999999999999997,2.6999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Alanna Smith,Points,7.5,10.2,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.369396,-2.6999999999999997,2.6999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Ezi Magbegor,Points,5.5,8.2,0.0,0.5,PASS,magbeez01w,2025-06-17T11:02:52.912193,-2.6999999999999997,2.6999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Napheesa Collier,Points,23.5,26.1,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.058670,-2.6000000000000014,2.6000000000000014,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Napheesa Collier,Assists,6.5,3.9,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.070107,2.6,2.6,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jackie Young,Rebounds,6.5,3.9,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.260030,2.6,2.6,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Caitlin Clark,Assists,11.5,8.9,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.495755,2.6,2.6,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Monique Billings,Points,9.5,6.9,0.0,0.5,PASS,billimo01w,2025-06-17T11:02:52.531643,2.6,2.6,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Veronica Burton,Points,14.5,11.9,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.569900,2.6,2.6,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Angel Reese,Rebounds,14.5,11.9,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.656005,2.6,2.6,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Olivia Nelson-Ododa,Rebounds,8.5,6.0,0.0,0.5,PASS,nelsool01w,2025-06-17T11:02:51.652243,2.5,2.5,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Allisha Gray,Pts+Rebs+Asts,27.5,30.0,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.752763,-2.5,2.5,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Natasha Cloud,Points,11.5,9.0,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:52.008230,2.5,2.5,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Gabby Williams,Pts+Rebs+Asts,21.5,24.0,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.849973,-2.5,2.5,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Aliyah Boston,Points,11.5,13.9,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.582527,-2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Aliyah Boston,Assists,6.5,4.1,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.597868,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Sabrina Ionescu,Assists,7.5,5.1,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.896968,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Natasha Cloud,Assists,8.5,6.1,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:51.997657,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jewell Loyd,Points,13.5,11.1,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.185266,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Chelsea Gray,Points,17.5,15.1,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.224365,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Veronica Burton,Points,9.5,11.9,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.580228,-2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Angel Reese,Rebounds,9.5,11.9,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.679969,-2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jewell Loyd,Assists,4.5,2.1,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.171609,2.4,2.4,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Ariel Atkins,Assists,5.5,3.1,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.732750,2.4,2.4,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jackie Young,Pts+Rebs+Asts,28.5,26.1,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.242090,2.3999999999999986,2.3999999999999986,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kelsey Mitchell,Points,19.5,17.2,0.0,0.5,PASS,mitchke01w,2025-06-17T11:02:51.539634,2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Tina Charles,Points,14.5,16.8,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.640109,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jackie Young,Pts+Asts,24.5,22.2,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.294921,2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kiki Iriafen,Points,11.5,13.8,0.0,0.5,PASS,iriafki01w,2025-06-17T11:02:52.802663,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kiki Iriafen,Rebounds,7.5,9.8,0.0,0.5,PASS,iriafki01w,2025-06-17T11:02:52.804575,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Skylar Diggins,Points,15.5,17.8,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.979280,-2.3000000000000007,2.3000000000000007,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Marina Mabrey,Rebounds,7.5,5.2,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.461954,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Allisha Gray,3-PT Made,4.5,2.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.763547,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Allisha Gray,Rebounds,7.5,5.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.772837,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Brittney Griner,Rebounds,8.5,6.2,0.0,0.5,PASS,grinebr01w,2025-06-17T11:02:51.799286,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kayla McBride,Rebounds,5.5,3.2,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.108630,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jewell Loyd,Rebounds,6.5,4.2,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.163332,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jackie Young,Assists,5.5,3.2,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.257986,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
DiJonai Carrington,Rebounds,7.5,5.2,0.0,0.5,PASS,carridi01w,2025-06-17T11:02:52.486755,2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Ezi Magbegor,Rebounds,5.5,7.8,0.0,0.5,PASS,magbeez01w,2025-06-17T11:02:52.890568,-2.3,2.3,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Caitlin Clark,3-PT Made,5.5,3.3,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.499627,2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Rhyne Howard,3-PT Made,5.5,3.3,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.714815,2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Courtney Williams,Assists,3.5,5.7,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.301785,-2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Alanna Smith,Rebounds,6.5,4.3,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.353185,2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Gabby Williams,Assists,6.5,4.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.847808,2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Gabby Williams,Rebounds,6.5,4.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.851915,2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Dearica Hamby,Assists,6.5,4.3,0.0,0.5,PASS,hambyde01w,2025-06-17T11:02:52.950357,2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Skylar Diggins,Assists,8.5,6.3,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.971190,2.2,2.2,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Azura Stevens,Rebounds,11.5,9.3,0.0,0.5,PASS,steveaz01w,2025-06-17T11:02:52.919085,2.1999999999999997,2.1999999999999997,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Paige Bueckers,Points,19.5,17.38,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.429532,2.120000000000001,2.120000000000001,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Marina Mabrey,Pts+Rebs+Asts,24.5,26.6,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.455537,-2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Allisha Gray,Points,18.5,20.6,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.761637,-2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jewell Loyd,Pts+Rebs+Asts,19.5,17.4,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.147458,2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Dearica Hamby,Points,15.5,17.6,0.0,0.5,PASS,hambyde01w,2025-06-17T11:02:52.948307,-2.1000000000000014,2.1000000000000014,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jewell Loyd,3-PT Made,4.5,2.4,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.175605,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Chelsea Gray,Assists,5.5,3.4,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.200898,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Aliyah Boston,Rebounds,5.5,7.6,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.588713,-2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Rhyne Howard,Assists,2.5,4.6,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.673850,-2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Brionna Jones,Rebounds,6.5,8.6,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.811347,-2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Breanna Stewart,Rebounds,7.5,5.4,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.859277,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Jonquel Jones,Points,14.5,12.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.989612,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Kayla Thornton,Rebounds,9.5,7.4,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.525574,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Veronica Burton,Assists,7.5,5.4,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.567882,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Brittney Sykes,Rebounds,6.5,4.4,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.586263,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Gabby Williams,Points,17.5,15.4,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.878393,2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Rickea Jackson,Points,11.5,13.6,0.0,0.5,PASS,jacksri01w,2025-06-17T11:02:52.960235,-2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Nneka Ogwumike,Rebounds,6.5,8.6,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.011582,-2.1,2.1,NORMAL,0.1,,,NONE,SKIP,0.0,0.0
Caitlin Clark,Rebounds,7.5,5.5,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.532489,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Tina Charles,Rebounds,7.5,5.5,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.620292,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Rebounds,7.5,5.5,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.698576,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Rebounds,3.5,5.5,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.710897,-2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Breanna Stewart,Points,17.5,19.5,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.841155,-2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Breanna Stewart,Assists,5.5,3.5,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.852608,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Points,17.5,19.5,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.948408,-2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,Points,19.5,17.5,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.387603,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,Points,15.5,17.5,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.407233,-2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Rebounds,6.5,4.5,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.456188,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Sykes,Assists,6.5,4.5,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.602132,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Assists,5.5,3.5,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.660019,2.0,2.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Aliyah Boston,Rebounds,9.5,7.6,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.580456,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Assists,6.5,4.6,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.677988,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brionna Jones,Rebounds,10.5,8.6,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.839139,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Rebounds,7.5,9.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.977433,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Rebounds,2.5,4.4,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.330348,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla Thornton,Rebounds,5.5,7.4,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.515798,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Sykes,Rebounds,2.5,4.4,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.592654,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,Points,13.5,15.4,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.866364,-1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rickea Jackson,Points,15.5,13.6,0.0,0.5,PASS,jacksri01w,2025-06-17T11:02:52.966140,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Nneka Ogwumike,Rebounds,10.5,8.6,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.006839,1.9000000000000004,1.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Rebounds,5.5,3.6,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.882147,1.9,1.9,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla Thornton,3-PT Made,3.5,1.6,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.503872,1.9,1.9,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Rebounds,5.5,3.6,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.701068,1.9,1.9,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Points,19.5,17.6,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.459636,1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Pts+Rebs,33.0,34.9,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.047101,-1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,Pts+Rebs+Asts,24.5,22.6,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.238171,1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Veronica Burton,Pts+Rebs+Asts,19.5,21.4,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.574203,-1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Sykes,Points,17.5,19.4,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.606663,-1.8999999999999984,1.8999999999999984,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brionna Jones,Points,14.5,12.7,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.815596,1.8000000000000007,1.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kiki Iriafen,Rebounds,8.0,9.8,0.0,0.5,PASS,iriafki01w,2025-06-17T11:02:52.785785,-1.8000000000000007,1.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kelsey Mitchell,3-PT Made,3.5,1.7,0.0,0.5,PASS,mitchke01w,2025-06-17T11:02:51.545833,1.8,1.8,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Assists,7.5,5.7,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.341102,1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,Rebounds,2.5,4.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.835924,-1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,Assists,2.5,4.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.845914,-1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,Assists,4.5,6.3,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.987019,-1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,3-PT Made,4.5,2.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.423151,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Assists,5.5,3.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.425248,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
